term_id,term_str,n,f,stem,sw,go
543,african,6,7.728741773720475e-06,african,False,True
544,after,512,0.0006595192980241471,after,True,False
545,afternoon,8,1.03049890316273e-05,afternoon,False,True
546,afternoons,1,1.2881236289534124e-06,afternoon,True,False
547,afternote,2,2.576247257906825e-06,afternot,True,False
548,afternotes,1,1.2881236289534124e-06,afternot,True,False
549,aftertaste,320,0.000412199561265092,aftertast,False,True
550,aftertastes,1,1.2881236289534124e-06,aftertast,True,False
551,afterthought,4,5.15249451581365e-06,afterthought,False,True
552,aftertones,1,1.2881236289534124e-06,afterton,True,False
553,afterward,6,7.728741773720475e-06,afterward,False,True
554,afterwards,1,1.2881236289534124e-06,afterward,True,False
555,again,41,5.281306878708991e-05,again,True,False
556,against,139,0.00017904918442452432,against,True,False
557,age,1081,0.0013924616428986388,age,False,True
558,ageability,41,5.281306878708991e-05,ageabl,False,True
559,ageable,23,2.9626843465928487e-05,ageabl,False,True
560,agebrush,1,1.2881236289534124e-06,agebrush,True,False
561,aged,327,0.00042121642666776587,age,False,True
562,ageing,2,2.576247257906825e-06,age,True,False
563,agent,1,1.2881236289534124e-06,agent,True,False
564,ager,24,3.09149670948819e-05,ager,False,True
565,ages,40,5.15249451581365e-05,age,False,True
566,ageworthiness,2,2.576247257906825e-06,ageworthi,True,False
567,ageworthy,66,8.501615951092522e-05,ageworthi,False,True
568,aggression,1,1.2881236289534124e-06,aggress,True,False
569,aggressive,68,8.759240676883205e-05,aggress,False,True
570,aggressively,7,9.016865402673887e-06,aggress,False,True
571,aggressiveness,3,3.864370886860238e-06,aggress,False,True
572,agile,6,7.728741773720475e-06,agil,False,True
573,agility,1,1.2881236289534124e-06,agil,True,False
574,aging,869,0.0011193794335605154,age,False,True
575,agiorgitiko,4,5.15249451581365e-06,agiorgitiko,False,True
576,aglianico,8,1.03049890316273e-05,aglianico,False,True
577,ago,26,3.349121435278872e-05,ago,False,True
578,agreeable,5,6.440618144767062e-06,agreeabl,False,True
579,agrinatura,1,1.2881236289534124e-06,agrinatura,True,False
580,ah,1,1.2881236289534124e-06,ah,True,False
581,ahead,44,5.667743967395015e-05,ahead,False,True
582,aia,1,1.2881236289534124e-06,aia,True,False
583,aid,25,3.220309072383531e-05,aid,False,True
584,aided,5,6.440618144767062e-06,aid,False,True
585,aidil,1,1.2881236289534124e-06,aidil,True,False
586,aids,2,2.576247257906825e-06,aid,True,False
587,aiken,1,1.2881236289534124e-06,aiken,True,False
588,aim,3,3.864370886860238e-06,aim,False,True
589,aimed,4,5.15249451581365e-06,aim,False,True
590,aiming,2,2.576247257906825e-06,aim,True,False
591,aimless,1,1.2881236289534124e-06,aimless,True,False
592,aimlessly,2,2.576247257906825e-06,aimlessli,True,False
593,aims,5,6.440618144767062e-06,aim,False,True
594,air,57,7.34230468503445e-05,air,False,True
595,airen,1,1.2881236289534124e-06,airen,True,False
596,airfield,1,1.2881236289534124e-06,airfield,True,False
597,airiness,2,2.576247257906825e-06,airi,True,False
598,airing,45,5.796556330290356e-05,air,False,True
599,airplane,1,1.2881236289534124e-06,airplan,True,False
600,airs,7,9.016865402673887e-06,air,False,True
601,airtime,1,1.2881236289534124e-06,airtim,True,False
602,airy,24,3.09149670948819e-05,airi,False,True
603,airén,2,2.576247257906825e-06,airén,True,False
604,aix,1,1.2881236289534124e-06,aix,True,False
605,aka,2,2.576247257906825e-06,aka,True,False
606,akin,19,2.4474348950114836e-05,akin,False,True
607,al,2,2.576247257906825e-06,al,True,False
608,alabaster,2,2.576247257906825e-06,alabast,True,False
609,alain,7,9.016865402673887e-06,alain,False,True
610,alamitos,1,1.2881236289534124e-06,alamito,True,False
611,alamos,3,3.864370886860238e-06,alamo,False,True
612,alarmed,1,1.2881236289534124e-06,alarm,True,False
613,alarming,1,1.2881236289534124e-06,alarm,True,False
614,alarmingly,1,1.2881236289534124e-06,alarmingli,True,False
615,alba,7,9.016865402673887e-06,alba,False,True
616,alban,1,1.2881236289534124e-06,alban,True,False
617,albana,1,1.2881236289534124e-06,albana,True,False
618,albarino,1,1.2881236289534124e-06,albarino,True,False
619,albariño,15,1.9321854434301188e-05,albariño,False,True
620,albeit,9,1.1593112660580711e-05,albeit,False,True
621,albert,2,2.576247257906825e-06,albert,True,False
622,albinea,1,1.2881236289534124e-06,albinea,True,False
623,alchemy,1,1.2881236289534124e-06,alchemi,True,False
624,alcholic,1,1.2881236289534124e-06,alchol,True,False
625,alcohol,524,0.0006749767815715881,alcohol,False,True
626,alcoholic,32,4.12199561265092e-05,alcohol,False,True
627,aldegheri,1,1.2881236289534124e-06,aldegheri,True,False
628,ale,5,6.440618144767062e-06,ale,False,True
629,alejandro,1,1.2881236289534124e-06,alejandro,True,False
630,alentejano,1,1.2881236289534124e-06,alentejano,True,False
631,alentejo,17,2.1898101692208012e-05,alentejo,False,True
632,alert,6,7.728741773720475e-06,alert,False,True
633,alex,1,1.2881236289534124e-06,alex,True,False
634,alexander,18,2.3186225321161422e-05,alexand,False,True
635,alexandre,2,2.576247257906825e-06,alexandr,True,False
636,alexis,1,1.2881236289534124e-06,alexi,True,False
637,alfalfa,7,9.016865402673887e-06,alfalfa,False,True
638,alfonso,1,1.2881236289534124e-06,alfonso,True,False
639,alfrocheiro,1,1.2881236289534124e-06,alfrocheiro,True,False
640,alicante,29,3.735558523964896e-05,alicant,False,True
641,alice,1,1.2881236289534124e-06,alic,True,False
642,alighting,1,1.2881236289534124e-06,alight,True,False
643,alignment,1,1.2881236289534124e-06,align,True,False
644,aligoté,2,2.576247257906825e-06,aligoté,True,False
645,alitgoté,1,1.2881236289534124e-06,alitgoté,True,False
646,alive,42,5.410119241604332e-05,aliv,False,True
647,alkaline,1,1.2881236289534124e-06,alkalin,True,False
648,alkalinity,3,3.864370886860238e-06,alkalin,False,True
649,all,1317,0.0016964588193316443,all,True,False
650,allan,1,1.2881236289534124e-06,allan,True,False
651,alle,2,2.576247257906825e-06,all,True,False
652,allegrini,1,1.2881236289534124e-06,allegrini,True,False
653,allen,6,7.728741773720475e-06,allen,False,True
654,allende,1,1.2881236289534124e-06,allend,True,False
655,allergic,2,2.576247257906825e-06,allerg,True,False
656,alley,2,2.576247257906825e-06,alley,True,False
657,alliance,2,2.576247257906825e-06,allianc,True,False
658,allied,23,2.9626843465928487e-05,alli,False,True
659,allier,1,1.2881236289534124e-06,allier,True,False
660,allies,1,1.2881236289534124e-06,alli,True,False
661,allotment,1,1.2881236289534124e-06,allot,True,False
662,allow,58,7.471117047929793e-05,allow,False,True
663,allowed,7,9.016865402673887e-06,allow,False,True
664,allowing,45,5.796556330290356e-05,allow,False,True
665,allows,25,3.220309072383531e-05,allow,False,True
666,allspice,64,8.24399122530184e-05,allspic,False,True
667,allure,9,1.1593112660580711e-05,allur,False,True
668,alluring,102,0.00013138861015324807,allur,False,True
669,alluringly,5,6.440618144767062e-06,alluringli,False,True
670,allying,1,1.2881236289534124e-06,alli,True,False
671,almond,284,0.00036582711062276913,almond,False,True
672,almonds,51,6.569430507662404e-05,almond,False,True
673,almondy,5,6.440618144767062e-06,almondi,False,True
674,almost,661,0.0008514497187382057,almost,False,True
675,aloe,4,5.15249451581365e-06,alo,False,True
676,aloft,1,1.2881236289534124e-06,aloft,True,False
677,alone,14,1.8033730805347774e-05,alon,False,True
678,along,649,0.0008359922351907647,along,False,True
679,alongside,433,0.0005577575313368276,alongsid,False,True
680,aloof,5,6.440618144767062e-06,aloof,False,True
681,alorna,1,1.2881236289534124e-06,alorna,True,False
682,aloxe,2,2.576247257906825e-06,alox,True,False
683,alpha,1,1.2881236289534124e-06,alpha,True,False
684,alphonse,1,1.2881236289534124e-06,alphons,True,False
685,alpine,33,4.250807975546261e-05,alpin,False,True
686,alps,1,1.2881236289534124e-06,alp,True,False
687,already,393,0.0005062325861786911,alreadi,False,True
688,alright,1,1.2881236289534124e-06,alright,True,False
689,alsace,18,2.3186225321161422e-05,alsac,False,True
690,alsatian,2,2.576247257906825e-06,alsatian,True,False
691,also,968,0.0012469036728269033,also,False,True
692,alta,3,3.864370886860238e-06,alta,False,True
693,altamira,1,1.2881236289534124e-06,altamira,True,False
694,altamont,1,1.2881236289534124e-06,altamont,True,False
695,altaïr,1,1.2881236289534124e-06,altaïr,True,False
696,alte,2,2.576247257906825e-06,alt,True,False
697,alternately,1,1.2881236289534124e-06,altern,True,False
698,alternating,1,1.2881236289534124e-06,altern,True,False
699,alternative,7,9.016865402673887e-06,altern,False,True
700,alternatives,1,1.2881236289534124e-06,altern,True,False
701,although,403,0.0005191138224682252,although,False,True
702,altitude,8,1.03049890316273e-05,altitud,False,True
703,alto,4,5.15249451581365e-06,alto,False,True
704,altogether,11,1.4169359918487537e-05,altogeth,False,True
705,altoids,1,1.2881236289534124e-06,altoid,True,False
706,altos,1,1.2881236289534124e-06,alto,True,False
707,altuve,1,1.2881236289534124e-06,altuv,True,False
708,alum,1,1.2881236289534124e-06,alum,True,False
709,alvarinho,5,6.440618144767062e-06,alvarinho,False,True
710,alvaro,1,1.2881236289534124e-06,alvaro,True,False
711,alvear,1,1.2881236289534124e-06,alvear,True,False
712,always,139,0.00017904918442452432,alway,False,True
713,alzheimer,1,1.2881236289534124e-06,alzheim,True,False
714,amabile,1,1.2881236289534124e-06,amabil,True,False
715,amador,5,6.440618144767062e-06,amador,False,True
716,amalfi,10,1.2881236289534125e-05,amalfi,False,True
717,amalgam,7,9.016865402673887e-06,amalgam,False,True
718,amalgamated,1,1.2881236289534124e-06,amalgam,True,False
719,amarena,2,2.576247257906825e-06,amarena,True,False
720,amaretto,1,1.2881236289534124e-06,amaretto,True,False
721,amaro,4,5.15249451581365e-06,amaro,False,True
722,amarone,28,3.606746161069555e-05,amaron,False,True
723,amarones,1,1.2881236289534124e-06,amaron,True,False
724,amassing,1,1.2881236289534124e-06,amass,True,False
725,amazes,1,1.2881236289534124e-06,amaz,True,False
726,amazing,70,9.016865402673888e-05,amaz,False,True
727,amazingly,33,4.250807975546261e-05,amazingli,False,True
728,ambassador,1,1.2881236289534124e-06,ambassador,True,False
729,amber,21,2.705059620802166e-05,amber,False,True
730,ambition,1,1.2881236289534124e-06,ambit,True,False
731,ambitions,2,2.576247257906825e-06,ambit,True,False
732,ambitious,5,6.440618144767062e-06,ambiti,False,True
733,ambrosia,2,2.576247257906825e-06,ambrosia,True,False
734,ambrosial,1,1.2881236289534124e-06,ambrosi,True,False
735,ambré,1,1.2881236289534124e-06,ambré,True,False
736,ame,1,1.2881236289534124e-06,ame,True,False
737,america,2,2.576247257906825e-06,america,True,False
738,american,41,5.281306878708991e-05,american,False,True
739,americans,3,3.864370886860238e-06,american,False,True
740,amfora,1,1.2881236289534124e-06,amfora,True,False
741,amiable,2,2.576247257906825e-06,amiabl,True,False
742,amid,30,3.8643708868602376e-05,amid,False,True
743,amidst,37,4.766057427127626e-05,amidst,False,True
744,amirault,1,1.2881236289534124e-06,amirault,True,False
745,amity,3,3.864370886860238e-06,amiti,False,True
746,ammonia,13,1.674560717639436e-05,ammonia,False,True
747,among,83,0.00010691426120313323,among,False,True
748,amongst,5,6.440618144767062e-06,amongst,False,True
749,amontillado,1,1.2881236289534124e-06,amontillado,True,False
750,amorphous,6,7.728741773720475e-06,amorph,False,True
751,amouller,1,1.2881236289534124e-06,amoul,True,False
752,amount,80,0.000103049890316273,amount,False,True
753,amounts,73,9.403302491359911e-05,amount,False,True
754,amour,1,1.2881236289534124e-06,amour,True,False
755,amped,5,6.440618144767062e-06,amp,False,True
756,amphora,5,6.440618144767062e-06,amphora,False,True
757,amphorae,4,5.15249451581365e-06,amphora,False,True
758,amphoras,1,1.2881236289534124e-06,amphora,True,False
759,ample,140,0.00018033730805347775,ampl,False,True
760,amplified,8,1.03049890316273e-05,amplifi,False,True
761,amplifies,7,9.016865402673887e-06,amplifi,False,True
762,amplify,1,1.2881236289534124e-06,amplifi,True,False
763,amplifying,2,2.576247257906825e-06,amplifi,True,False
764,amplitude,2,2.576247257906825e-06,amplitud,True,False
765,amply,10,1.2881236289534125e-05,ampli,False,True
766,amps,1,1.2881236289534124e-06,amp,True,False
767,ampuis,1,1.2881236289534124e-06,ampui,True,False
768,amuse,1,1.2881236289534124e-06,amus,True,False
769,amusing,1,1.2881236289534124e-06,amus,True,False
770,an,2812,0.0036222036446169957,an,True,False
771,ancestor,2,2.576247257906825e-06,ancestor,True,False
772,ancestors,1,1.2881236289534124e-06,ancestor,True,False
773,ancho,1,1.2881236289534124e-06,ancho,True,False
774,anchor,5,6.440618144767062e-06,anchor,False,True
775,anchored,16,2.06099780632546e-05,anchor,False,True
776,anchoring,1,1.2881236289534124e-06,anchor,True,False
777,anchors,4,5.15249451581365e-06,anchor,False,True
778,ancient,11,1.4169359918487537e-05,ancient,False,True
779,and,49229,0.06341303812974754,and,True,False
780,andcrushed,1,1.2881236289534124e-06,andcrush,True,False
781,anderson,15,1.9321854434301188e-05,anderson,False,True
782,andlau,1,1.2881236289534124e-06,andlau,True,False
783,andrea,1,1.2881236289534124e-06,andrea,True,False
784,andreas,1,1.2881236289534124e-06,andrea,True,False
785,andretta,1,1.2881236289534124e-06,andretta,True,False
786,andrew,3,3.864370886860238e-06,andrew,False,True
787,andries,1,1.2881236289534124e-06,andri,True,False
788,andrus,1,1.2881236289534124e-06,andru,True,False
789,andré,4,5.15249451581365e-06,andré,False,True
790,ands,1,1.2881236289534124e-06,and,True,False
791,andy,2,2.576247257906825e-06,andi,True,False
792,anejón,1,1.2881236289534124e-06,anejón,True,False
793,angel,3,3.864370886860238e-06,angel,False,True
794,angela,1,1.2881236289534124e-06,angela,True,False
795,angeles,4,5.15249451581365e-06,angel,False,True
796,angelica,1,1.2881236289534124e-06,angelica,True,False
797,angelo,2,2.576247257906825e-06,angelo,True,False
798,angle,2,2.576247257906825e-06,angl,True,False
799,angled,1,1.2881236289534124e-06,angl,True,False
800,angles,3,3.864370886860238e-06,angl,False,True
801,anglo,1,1.2881236289534124e-06,anglo,True,False
802,angove,1,1.2881236289534124e-06,angov,True,False
803,angular,58,7.471117047929793e-05,angular,False,True
804,angularity,3,3.864370886860238e-06,angular,False,True
805,angélus,1,1.2881236289534124e-06,angélu,True,False
806,animal,59,7.599929410825133e-05,anim,False,True
807,animale,1,1.2881236289534124e-06,animal,True,False
808,animals,2,2.576247257906825e-06,anim,True,False
809,animated,1,1.2881236289534124e-06,anim,True,False
810,animating,1,1.2881236289534124e-06,anim,True,False
811,anise,404,0.0005204019460971787,anis,False,True
812,aniseed,5,6.440618144767062e-06,anise,False,True
813,anisette,4,5.15249451581365e-06,anisett,False,True
814,anisya,1,1.2881236289534124e-06,anisya,True,False
815,anjou,14,1.8033730805347774e-05,anjou,False,True
816,anna,2,2.576247257906825e-06,anna,True,False
817,annapolis,10,1.2881236289534125e-05,annapoli,False,True
818,annata,1,1.2881236289534124e-06,annata,True,False
819,anne,3,3.864370886860238e-06,ann,False,True
820,anniversary,12,1.545748354744095e-05,anniversari,False,True
821,annotate,1,1.2881236289534124e-06,annot,True,False
822,annotated,6,7.728741773720475e-06,annot,False,True
823,announce,35,4.508432701336944e-05,announc,False,True
824,announcement,2,2.576247257906825e-06,announc,True,False
825,announces,5,6.440618144767062e-06,announc,False,True
826,announcing,1,1.2881236289534124e-06,announc,True,False
827,annoyingly,1,1.2881236289534124e-06,annoyingli,True,False
828,annual,6,7.728741773720475e-06,annual,False,True
829,annually,1,1.2881236289534124e-06,annual,True,False
830,annunziata,1,1.2881236289534124e-06,annunziata,True,False
831,anointed,1,1.2881236289534124e-06,anoint,True,False
832,anonymous,4,5.15249451581365e-06,anonym,False,True
833,anorexic,1,1.2881236289534124e-06,anorex,True,False
834,another,180,0.00023186225321161424,anoth,False,True
835,anselmo,1,1.2881236289534124e-06,anselmo,True,False
836,answer,2,2.576247257906825e-06,answer,True,False
837,ant,1,1.2881236289534124e-06,ant,True,False
838,ante,1,1.2881236289534124e-06,ant,True,False
839,antica,1,1.2881236289534124e-06,antica,True,False
840,anticipate,1,1.2881236289534124e-06,anticip,True,False
841,anticipated,6,7.728741773720475e-06,anticip,False,True
842,anticipating,1,1.2881236289534124e-06,anticip,True,False
843,antico,3,3.864370886860238e-06,antico,False,True
844,antidote,1,1.2881236289534124e-06,antidot,True,False
845,antiformulaic,1,1.2881236289534124e-06,antiformula,True,False
846,antinori,5,6.440618144767062e-06,antinori,False,True
847,antique,1,1.2881236289534124e-06,antiqu,True,False
848,antiquum,1,1.2881236289534124e-06,antiquum,True,False
849,antiseptic,1,1.2881236289534124e-06,antisept,True,False
850,antle,1,1.2881236289534124e-06,antl,True,False
851,antonia,2,2.576247257906825e-06,antonia,True,False
852,antonio,3,3.864370886860238e-06,antonio,False,True
853,ants,1,1.2881236289534124e-06,ant,True,False
854,antâo,1,1.2881236289534124e-06,antâo,True,False
855,antão,2,2.576247257906825e-06,antão,True,False
856,antónio,1,1.2881236289534124e-06,antónio,True,False
857,any,185,0.0002383028713563813,ani,True,False
858,anymore,1,1.2881236289534124e-06,anymor,True,False
859,anyone,19,2.4474348950114836e-05,anyon,False,True
860,anything,48,6.18299341897638e-05,anyth,False,True
861,anytime,7,9.016865402673887e-06,anytim,False,True
